Sample,Timestamp,x,y,z,millis
28982,1632272001115,1110.38,1268.47,-39.49,914654.0
28983,1632272001127,1088.95,1287.99,-44.02,914666.0
28984,1632272001139,1067.46,1305.87,-47.27,914678.0
28985,1632272001151,1046.42,1322.86,-48.6,914690.0
28986,1632272001163,1025.73,1339.31,-49.8,914702.0
28987,1632272001174,1004.8,1355.33,-51.08,914713.0
28988,1632272001187,982.4,1371.2,-52.29,914725.0
28989,1632272001198,957.96,1387.44,-53.71,914737.0
28990,1632272001209,931.89,1403.51,-53.82,914749.0
28991,1632272001221,904.7,1418.41,-53.55,914761.0
28992,1632272001232,877.11,1432.22,-53.99,914772.0
28993,1632272001244,851.58,1445.67,-55.52,914784.0
28994,1632272001256,829.17,1459.04,-57.29,914796.0
28995,1632272001269,808.86,1473.16,-59.94,914808.0
28996,1632272001279,790.58,1489.28,-61.01,914820.0
28997,1632272001292,773.62,1507.1,-62.51,914831.0
28998,1632272001305,755.31,1524.58,-65.37,914843.0
28999,1632272001317,734.59,1539.74,-69.19,914855.0
29000,1632272001328,712.04,1551.53,-72.89,914867.0
29001,1632272001339,688.07,1559.96,-75.11,914879.0
29002,1632272001351,662.85,1565.04,-76.27,914890.0
29003,1632272001364,637.09,1567.32,-78.6,914902.0
29004,1632272001376,611.13,1568.8,-81.62,914914.0
29005,1632272001387,584.55,1570.22,-84.75,914926.0
29006,1632272001399,556.24,1571.06,-89.04,914938.0
29007,1632272001410,526.65,1572.61,-93.92,914949.0
29008,1632272001422,497.0,1575.27,-96.92,914961.0
29009,1632272001435,467.78,1578.15,-97.48,914973.0
29010,1632272001445,441.03,1581.7,-97.48,914985.0
29011,1632272001457,417.91,1586.93,-98.01,914997.0
29012,1632272001469,396.64,1591.92,-98.82,915008.0
29013,1632272001481,374.13,1596.16,-99.52,915020.0
29014,1632272001493,349.14,1598.79,-100.22,915032.0
29015,1632272001505,320.18,1598.79,-100.46,915044.0
29016,1632272001517,285.24,1598.79,-100.46,915056.0
29017,1632272001528,242.01,1598.26,-104.71,915067.0
29018,1632272001541,196.64,1600.12,-108.59,915079.0
29019,1632272001553,156.49,1601.22,-111.2,915091.0
29020,1632272001563,123.25,1601.95,-111.63,915103.0
29021,1632272001576,98.03,1605.32,-111.63,915115.0
29022,1632272001588,83.32,1610.57,-111.65,915126.0
29023,1632272001598,73.52,1618.39,-111.28,915138.0
29024,1632272001610,61.85,1627.58,-108.33,915150.0
29025,1632272001621,46.51,1631.31,-106.26,915162.0
29026,1632272001634,27.72,1631.31,-104.75,915174.0
29027,1632272001645,7.33,1631.31,-103.85,915185.0
29028,1632272001658,-13.28,1632.01,-103.67,915197.0
29029,1632272001670,-34.29,1632.24,-104.13,915209.0
29030,1632272001682,-54.86,1632.67,-105.03,915221.0
29031,1632272001693,-74.32,1632.67,-106.46,915233.0
29032,1632272001705,-93.79,1632.94,-107.6,915244.0
29033,1632272001718,-113.74,1636.13,-109.04,915256.0
29034,1632272001730,-133.57,1642.48,-111.38,915268.0
29035,1632272001741,-153.38,1649.01,-113.28,915280.0
29036,1632272001752,-173.98,1652.84,-114.05,915292.0
29037,1632272001764,-196.19,1653.51,-115.21,915303.0
29038,1632272001777,-220.3,1653.51,-116.56,915315.0
29039,1632272001788,-246.45,1653.51,-118.26,915327.0
29040,1632272001800,-276.33,1649.61,-120.67,915339.0
29041,1632272001812,-311.12,1641.15,-122.98,915351.0
29042,1632272001823,-349.86,1628.34,-124.06,915362.0
29043,1632272001836,-390.8,1612.16,-124.06,915374.0
29044,1632272001848,-431.74,1593.09,-125.45,915386.0
29045,1632272001858,-470.18,1572.82,-126.88,915398.0
29046,1632272001870,-504.7,1552.11,-126.62,915410.0
29047,1632272001883,-535.89,1531.64,-126.53,915421.0
29048,1632272001894,-564.49,1512.36,-125.23,915433.0
29049,1632272001906,-592.22,1494.31,-121.74,915445.0
29050,1632272001917,-620.59,1476.84,-116.69,915457.0
29051,1632272001929,-649.45,1459.82,-113.26,915469.0
29052,1632272001941,-678.1,1442.45,-111.03,915480.0
29053,1632272001953,-706.74,1423.28,-106.92,915492.0
29054,1632272001966,-735.7,1402.02,-104.52,915504.0
29055,1632272001975,-764.23,1380.02,-102.92,915516.0
29056,1632272001988,-791.87,1359.0,-101.43,915528.0
29057,1632272001999,-818.12,1340.34,-99.45,915539.0
29058,1632272002012,-842.53,1324.49,-96.35,915551.0
29059,1632272002024,-864.67,1310.45,-91.39,915563.0
29060,1632272002035,-884.31,1295.92,-84.24,915575.0
29061,1632272002048,-901.63,1278.58,-76.82,915587.0
29062,1632272002059,-916.53,1258.26,-69.9,915598.0
29063,1632272002072,-928.86,1236.0,-63.8,915610.0
29064,1632272002084,-939.39,1213.23,-57.58,915622.0
29065,1632272002094,-949.11,1191.67,-51.53,915634.0
29066,1632272002107,-958.39,1172.47,-45.82,915646.0
29067,1632272002118,-968.2,1155.25,-40.18,915657.0
29068,1632272002130,-979.74,1139.16,-34.44,915669.0
29069,1632272002142,-992.56,1123.18,-29.61,915681.0
29070,1632272002153,-1005.45,1105.97,-24.97,915693.0
29071,1632272002165,-1018.04,1086.7,-18.26,915705.0
29072,1632272002177,-1030.33,1065.74,-11.85,915716.0
29073,1632272002190,-1042.19,1044.16,-5.04,915728.0
29074,1632272002201,-1054.02,1023.1,2.82,915740.0
29075,1632272002212,-1066.11,1003.11,10.59,915752.0
29076,1632272002224,-1079.12,983.69,16.48,915764.0
29077,1632272002236,-1093.14,964.07,23.26,915775.0
29078,1632272002249,-1107.89,943.92,29.84,915787.0
29079,1632272002261,-1121.97,922.85,35.77,915799.0
29080,1632272002272,-1134.27,900.43,42.35,915811.0
29081,1632272002283,-1144.1,876.8,49.76,915823.0
29082,1632272002296,-1151.45,852.27,56.52,915834.0
29083,1632272002308,-1156.78,827.17,63.42,915846.0
29084,1632272002320,-1161.04,802.02,69.7,915858.0
29085,1632272002330,-1165.15,777.16,75.02,915870.0
29086,1632272002342,-1169.6,752.64,80.04,915882.0
29087,1632272002353,-1174.34,728.31,84.09,915893.0
29088,1632272002366,-1177.49,703.92,87.25,915905.0
29089,1632272002377,-1177.49,679.55,90.79,915917.0
29090,1632272002389,-1177.49,655.54,93.62,915929.0
29091,1632272002401,-1177.43,632.13,95.93,915941.0
29092,1632272002414,-1175.29,609.91,99.27,915952.0
29093,1632272002426,-1170.72,588.87,103.66,915964.0
29094,1632272002437,-1162.31,567.67,108.92,915976.0
29095,1632272002448,-1150.76,544.78,115.29,915988.0
29096,1632272002461,-1138.03,519.82,121.2,916000.0
29097,1632272002473,-1122.87,492.36,126.44,916011.0
29098,1632272002484,-1105.68,462.63,131.09,916023.0
29099,1632272002496,-1089.62,432.45,134.16,916035.0
29100,1632272002508,-1075.62,404.3,136.78,916047.0
29101,1632272002520,-1064.03,379.21,139.6,916059.0
29102,1632272002531,-1056.06,357.53,142.14,916070.0
29103,1632272002543,-1050.38,339.12,143.66,916082.0
29104,1632272002555,-1043.7,322.64,144.06,916094.0
29105,1632272002567,-1035.95,306.69,144.06,916106.0
29106,1632272002578,-1027.24,290.62,144.06,916118.0
29107,1632272002591,-1017.42,273.45,142.07,916129.0
29108,1632272002603,-1008.17,253.71,138.49,916141.0
29109,1632272002615,-1000.95,230.74,133.86,916153.0
29110,1632272002625,-995.91,204.41,127.58,916165.0
29111,1632272002637,-993.28,174.63,119.7,916177.0
29112,1632272002650,-992.87,142.2,110.57,916188.0
29113,1632272002661,-992.87,108.3,99.6,916200.0
29114,1632272002674,-991.49,73.1,84.01,916212.0
29115,1632272002684,-990.41,36.42,67.89,916224.0
29116,1632272002696,-988.88,-1.44,53.83,916236.0
29117,1632272002708,-984.64,-39.62,40.58,916247.0
29118,1632272002720,-977.16,-76.51,27.33,916259.0
29119,1632272002731,-967.07,-110.24,16.59,916271.0
29120,1632272002743,-954.73,-140.18,3.65,916283.0
29121,1632272002755,-942.01,-167.45,-9.47,916295.0
29122,1632272002767,-928.72,-193.87,-20.01,916306.0
29123,1632272002780,-913.08,-221.77,-27.01,916318.0
29124,1632272002792,-893.86,-252.41,-31.16,916330.0
29125,1632272002802,-870.12,-285.36,-31.19,916342.0
29126,1632272002814,-843.35,-318.83,-31.19,916354.0
29127,1632272002827,-817.17,-351.29,-30.81,916365.0
29128,1632272002839,-796.85,-381.45,-30.42,916377.0
29129,1632272002851,-784.05,-408.37,-30.42,916389.0
29130,1632272002862,-778.29,-432.46,-30.42,916401.0
29131,1632272002873,-777.74,-454.54,-31.97,916413.0
29132,1632272002885,-777.16,-475.32,-35.56,916424.0
29133,1632272002898,-776.02,-495.16,-41.05,916436.0
29134,1632272002910,-776.74,-514.72,-49.69,916448.0
29135,1632272002920,-776.74,-534.56,-60.87,916460.0
29136,1632272002933,-776.74,-555.52,-76.09,916472.0
29137,1632272002944,-776.28,-577.9,-92.81,916483.0
29138,1632272002956,-772.61,-601.53,-110.17,916495.0
29139,1632272002968,-765.4,-625.91,-126.39,916507.0
29140,1632272002980,-755.39,-650.25,-140.76,916519.0
29141,1632272002992,-743.34,-674.23,-153.22,916531.0
29142,1632272003004,-730.41,-698.39,-166.48,916542.0
29143,1632272003015,-717.04,-723.25,-178.05,916554.0
29144,1632272003028,-703.33,-749.25,-187.85,916566.0
29145,1632272003038,-688.24,-776.58,-196.72,916578.0
29146,1632272003051,-671.09,-804.65,-203.97,916590.0
29147,1632272003063,-651.84,-831.89,-208.79,916601.0
29148,1632272003075,-631.52,-857.59,-212.86,916613.0
29149,1632272003086,-611.88,-881.59,-217.66,916625.0
29150,1632272003097,-595.4,-904.38,-223.21,916637.0
29151,1632272003108,-582.29,-926.54,-227.88,916649.0
29152,1632272003121,-571.8,-948.93,-231.91,916660.0
29153,1632272003133,-563.01,-972.09,-236.14,916672.0
29154,1632272003144,-554.23,-995.65,-241.25,916684.0
29155,1632272003157,-543.4,-1018.67,-247.2,916696.0
29156,1632272003168,-530.24,-1040.79,-253.52,916708.0
29157,1632272003180,-515.45,-1061.78,-259.92,916719.0
29158,1632272003192,-499.98,-1081.66,-266.22,916731.0
29159,1632272003205,-485.56,-1101.14,-271.25,916743.0
29160,1632272003216,-472.7,-1120.78,-273.54,916755.0
29161,1632272003227,-460.16,-1140.74,-274.05,916767.0
29162,1632272003239,-446.19,-1161.51,-274.05,916778.0
29163,1632272003252,-429.6,-1183.73,-274.05,916790.0
29164,1632272003264,-409.05,-1206.65,-273.45,916802.0
29165,1632272003274,-384.22,-1228.5,-270.84,916814.0
29166,1632272003286,-355.9,-1249.04,-264.45,916826.0
29167,1632272003298,-325.85,-1268.08,-255.85,916837.0
29168,1632272003310,-295.44,-1284.59,-244.25,916849.0
29169,1632272003322,-264.67,-1298.63,-231.64,916861.0
29170,1632272003334,-233.45,-1312.57,-219.56,916873.0
29171,1632272003346,-201.57,-1327.07,-209.9,916885.0
29172,1632272003357,-167.77,-1342.27,-202.5,916896.0
29173,1632272003369,-132.49,-1358.99,-197.87,916908.0
29174,1632272003382,-97.31,-1377.5,-193.38,916920.0
29175,1632272003392,-62.73,-1396.68,-187.85,916932.0
29176,1632272003405,-28.15,-1415.81,-180.99,916944.0
29177,1632272003417,7.02,-1434.87,-173.54,916955.0
29178,1632272003428,44.29,-1453.51,-166.59,916967.0
29179,1632272003440,85.19,-1470.72,-160.93,916979.0
29180,1632272003452,130.25,-1486.06,-156.94,916991.0
29181,1632272003463,177.99,-1500.15,-154.11,917003.0
29182,1632272003474,226.2,-1513.49,-152.79,917014.0
29183,1632272003486,272.63,-1526.02,-151.38,917026.0
29184,1632272003499,315.35,-1538.29,-149.82,917038.0
29185,1632272003510,354.03,-1550.43,-148.7,917050.0
29186,1632272003522,388.97,-1560.74,-148.05,917062.0
29187,1632272003534,421.31,-1568.43,-147.31,917073.0
29188,1632272003547,453.46,-1573.26,-146.69,917085.0
29189,1632272003559,487.11,-1575.73,-146.59,917097.0
29190,1632272003570,521.84,-1576.69,-145.83,917109.0
29191,1632272003581,557.69,-1577.38,-144.76,917121.0
29192,1632272003594,594.36,-1577.98,-144.37,917132.0
29193,1632272003605,631.55,-1578.48,-144.37,917144.0
29194,1632272003618,669.44,-1578.55,-143.84,917156.0
29195,1632272003628,707.13,-1578.55,-143.3,917168.0
29196,1632272003641,742.96,-1578.55,-142.58,917180.0
29197,1632272003652,775.88,-1578.22,-140.65,917191.0
29198,1632272003665,804.51,-1577.55,-138.79,917203.0
29199,1632272003677,828.01,-1575.74,-136.23,917215.0
29200,1632272003687,848.27,-1573.07,-131.96,917227.0
29201,1632272003699,868.03,-1569.86,-129.36,917239.0
29202,1632272003711,890.08,-1565.76,-129.36,917250.0
29203,1632272003724,916.44,-1561.44,-129.36,917262.0
29204,1632272003735,948.35,-1557.29,-129.59,917274.0
29205,1632272003747,984.78,-1552.64,-130.15,917286.0
29206,1632272003758,1023.19,-1547.8,-131.4,917298.0
29207,1632272003770,1061.6,-1543.2,-134.38,917309.0
29208,1632272003782,1098.83,-1538.43,-136.1,917321.0
29209,1632272003794,1133.05,-1533.6,-136.1,917333.0
29210,1632272003805,1163.94,-1528.79,-136.1,917345.0
29211,1632272003817,1192.89,-1524.3,-135.79,917357.0
29212,1632272003830,1220.57,-1520.13,-135.16,917368.0
29213,1632272003841,1247.21,-1516.14,-134.56,917380.0
29214,1632272003853,1273.99,-1511.83,-133.91,917392.0
29215,1632272003864,1302.02,-1507.24,-132.4,917404.0
29216,1632272003875,1332.26,-1502.0,-129.19,917416.0
29217,1632272003888,1365.46,-1495.54,-126.39,917427.0
29218,1632272003901,1401.05,-1487.75,-123.42,917439.0
29219,1632272003912,1436.66,-1479.85,-119.88,917451.0
29220,1632272003924,1469.15,-1472.28,-117.24,917463.0
29221,1632272003935,1496.78,-1464.31,-116.22,917475.0
29222,1632272003947,1519.18,-1455.64,-114.41,917486.0
29223,1632272003959,1537.2,-1446.61,-111.37,917498.0
29224,1632272003971,1552.94,-1437.0,-105.93,917510.0
29225,1632272003982,1568.16,-1427.01,-98.08,917522.0
29226,1632272003994,1583.64,-1417.72,-89.97,917534.0
29227,1632272004006,1598.82,-1409.53,-82.36,917545.0
29228,1632272004019,1613.29,-1402.3,-76.15,917557.0
29229,1632272004031,1627.22,-1396.16,-71.5,917569.0
29230,1632272004042,1640.86,-1390.78,-67.91,917581.0
29231,1632272004053,1654.65,-1385.54,-64.06,917593.0
29232,1632272004066,1669.52,-1380.03,-56.97,917604.0
29233,1632272004077,1685.91,-1373.28,-48.26,917616.0
29234,1632272004090,1703.16,-1364.34,-38.19,917628.0
29235,1632272004100,1721.22,-1352.89,-27.41,917640.0
29236,1632272004113,1740.02,-1339.16,-17.28,917652.0
29237,1632272004125,1759.04,-1324.3,-10.42,917663.0
29238,1632272004136,1776.92,-1309.44,-5.52,917675.0
29239,1632272004148,1792.49,-1295.15,-2.31,917687.0
29240,1632272004160,1805.73,-1281.95,0.85,917699.0
29241,1632272004172,1817.44,-1269.19,5.33,917711.0
29242,1632272004183,1827.37,-1254.72,11.2,917722.0
29243,1632272004195,1832.79,-1237.05,18.88,917734.0
29244,1632272004207,1834.1,-1214.61,27.69,917746.0
29245,1632272004217,1834.1,-1186.04,36.59,917758.0
29246,1632272004229,1834.1,-1151.5,46.06,917769.0
29247,1632272004242,1830.82,-1111.34,55.93,917781.0
29248,1632272004254,1821.61,-1066.43,68.0,917793.0
29249,1632272004265,1807.86,-1019.4,79.62,917805.0
29250,1632272004278,1793.34,-972.42,90.61,917817.0
29251,1632272004290,1778.6,-925.79,100.67,917828.0
29252,1632272004302,1763.9,-880.56,110.88,917840.0
29253,1632272004312,1749.42,-837.55,119.79,917852.0
29254,1632272004325,1734.53,-795.93,130.95,917864.0
29255,1632272004336,1719.44,-755.54,144.64,917876.0
29256,1632272004348,1704.28,-717.64,159.08,917887.0
29257,1632272004360,1689.29,-682.39,172.66,917899.0
29258,1632272004373,1674.09,-649.52,185.49,917911.0
29259,1632272004385,1658.74,-618.64,196.66,917923.0
29260,1632272004396,1643.15,-588.56,204.94,917935.0
29261,1632272004407,1626.4,-559.11,211.15,917946.0
29262,1632272004420,1608.42,-531.74,216.27,917958.0
29263,1632272004432,1589.66,-508.05,221.0,917970.0
29264,1632272004444,1570.04,-489.23,224.36,917982.0
29265,1632272004454,1549.88,-475.44,227.73,917994.0
29266,1632272004467,1530.66,-464.57,231.95,918005.0
29267,1632272004478,1513.37,-453.91,236.21,918017.0
29268,1632272004491,1498.89,-441.39,240.19,918029.0
29269,1632272004503,1486.53,-426.3,244.48,918041.0
29270,1632272004514,1475.2,-408.18,250.15,918053.0
29271,1632272004525,1463.66,-387.39,257.66,918064.0
29272,1632272004538,1450.63,-364.9,265.91,918076.0
29273,1632272004550,1434.52,-340.66,271.8,918088.0
29274,1632272004562,1415.63,-314.58,276.85,918100.0
29275,1632272004572,1395.61,-287.98,281.3,918112.0
29276,1632272004584,1375.92,-261.66,283.02,918123.0
29277,1632272004595,1357.26,-235.45,284.49,918135.0
29278,1632272004608,1340.33,-209.16,287.9,918147.0
29279,1632272004620,1324.72,-182.01,292.11,918159.0
29280,1632272004631,1308.89,-153.44,299.13,918171.0
29281,1632272004644,1292.17,-123.83,307.1,918182.0
29282,1632272004656,1274.14,-94.57,314.8,918194.0
29283,1632272004667,1254.06,-67.05,320.71,918206.0
29284,1632272004679,1231.52,-40.72,326.08,918218.0
29285,1632272004691,1207.44,-15.26,330.68,918230.0
29286,1632272004702,1182.41,10.31,335.88,918241.0
29287,1632272004714,1157.8,37.54,341.54,918253.0
29288,1632272004726,1135.06,67.06,347.93,918265.0
29289,1632272004739,1115.41,97.28,354.19,918277.0
29290,1632272004749,1098.26,127.35,360.0,918289.0
29291,1632272004761,1082.65,156.23,366.1,918300.0
29292,1632272004773,1066.82,183.23,372.54,918312.0
29293,1632272004785,1049.26,208.31,378.65,918324.0
29294,1632272004797,1029.12,231.4,383.28,918336.0
29295,1632272004809,1006.73,252.85,386.04,918348.0
29296,1632272004821,983.27,272.91,387.2,918359.0
29297,1632272004833,960.62,291.22,387.59,918371.0
29298,1632272004844,939.86,307.76,388.33,918383.0
29299,1632272004856,921.28,323.8,389.15,918395.0
29300,1632272004868,904.37,340.71,389.47,918407.0
29301,1632272004880,888.51,359.15,390.34,918418.0
29302,1632272004892,873.16,379.19,392.05,918430.0
29303,1632272004904,858.54,400.13,395.35,918442.0
29304,1632272004915,845.19,420.73,400.16,918454.0
29305,1632272004926,834.2,439.41,405.94,918466.0
29306,1632272004938,825.71,455.77,411.52,918477.0
29307,1632272004951,818.73,470.25,415.74,918489.0
29308,1632272004962,812.35,483.17,418.68,918501.0
29309,1632272004974,806.25,494.08,420.43,918513.0
29310,1632272004984,799.8,502.46,420.43,918525.0
29311,1632272004997,792.7,508.21,420.43,918536.0
29312,1632272005009,784.78,511.71,420.18,918548.0
29313,1632272005021,776.08,512.93,418.78,918560.0
29314,1632272005033,766.99,512.93,417.34,918572.0
29315,1632272005044,757.8,512.93,416.0,918584.0
29316,1632272005056,748.78,511.98,414.76,918595.0
29317,1632272005068,740.74,509.22,412.65,918607.0
29318,1632272005081,734.6,502.98,409.97,918619.0
29319,1632272005092,732.19,490.55,406.63,918631.0
29320,1632272005104,732.19,471.69,402.17,918643.0
29321,1632272005116,732.19,447.89,396.65,918654.0
29322,1632272005128,732.93,420.05,390.9,918666.0
29323,1632272005140,736.76,388.53,384.25,918678.0
29324,1632272005151,743.86,352.15,376.54,918690.0
29325,1632272005163,753.54,308.13,367.25,918702.0
29326,1632272005175,763.17,254.16,354.98,918713.0
29327,1632272005186,772.08,191.36,339.42,918725.0
29328,1632272005198,780.63,124.34,318.32,918737.0
29329,1632272005210,792.41,58.34,296.11,918749.0
29330,1632272005222,806.31,-3.82,272.98,918761.0
29331,1632272005233,821.71,-63.98,249.58,918772.0
29332,1632272005246,838.64,-126.76,226.52,918784.0
29333,1632272005257,853.21,-196.41,206.25,918796.0
29334,1632272005270,861.51,-274.24,184.12,918808.0
29335,1632272005280,866.0,-357.86,160.9,918820.0
29336,1632272005293,868.67,-442.51,137.95,918831.0
29337,1632272005305,871.05,-523.86,114.99,918843.0
29338,1632272005316,873.75,-599.39,92.32,918855.0
29339,1632272005328,876.36,-668.41,70.44,918867.0
29340,1632272005338,874.73,-732.1,49.6,918879.0
29341,1632272005351,872.74,-793.17,28.21,918890.0
29342,1632272005363,871.74,-854.33,5.58,918902.0
29343,1632272005376,869.71,-916.4,-18.26,918914.0
29344,1632272005387,864.94,-978.6,-49.33,918926.0
29345,1632272005398,856.21,-1039.09,-82.64,918938.0
29346,1632272005411,842.08,-1095.57,-117.57,918949.0
29347,1632272005423,827.35,-1147.3,-152.6,918961.0
29348,1632272005435,811.75,-1195.13,-186.71,918973.0
29349,1632272005447,794.31,-1240.12,-213.99,918985.0
29350,1632272005457,776.01,-1283.78,-240.92,918997.0
29351,1632272005469,758.52,-1326.9,-267.07,919008.0
29352,1632272005482,742.29,-1368.87,-292.66,919020.0
29353,1632272005494,725.87,-1409.92,-317.96,919032.0
29354,1632272005505,706.84,-1450.91,-343.72,919044.0
29355,1632272005516,682.93,-1491.16,-370.45,919056.0
29356,1632272005529,653.01,-1530.34,-398.11,919067.0
29357,1632272005541,618.9,-1569.54,-426.83,919079.0
29358,1632272005553,583.35,-1606.03,-456.06,919091.0
29359,1632272005564,547.46,-1637.81,-485.73,919103.0
29360,1632272005576,511.79,-1666.87,-523.48,919115.0
29361,1632272005587,475.7,-1695.27,-559.75,919126.0
29362,1632272005599,438.37,-1721.4,-594.42,919138.0
29363,1632272005611,399.73,-1745.89,-628.27,919150.0
29364,1632272005624,361.41,-1769.51,-660.76,919162.0
29365,1632272005634,324.19,-1791.5,-682.85,919174.0
29366,1632272005647,287.6,-1810.61,-703.77,919185.0
29367,1632272005658,249.25,-1827.13,-722.96,919197.0
29368,1632272005670,208.05,-1842.11,-740.54,919209.0
29369,1632272005683,165.3,-1856.14,-757.62,919221.0
29370,1632272005693,122.76,-1869.19,-774.19,919233.0
29371,1632272005705,82.7,-1880.68,-790.49,919244.0
29372,1632272005717,47.49,-1890.25,-807.95,919256.0
29373,1632272005728,17.51,-1896.11,-825.54,919268.0
29374,1632272005742,-9.34,-1898.39,-841.19,919280.0
29375,1632272005752,-35.01,-1898.39,-854.64,919292.0
29376,1632272005763,-61.45,-1898.39,-868.54,919303.0
29377,1632272005776,-91.12,-1897.12,-881.24,919315.0
29378,1632272005789,-124.65,-1892.01,-893.81,919327.0
29379,1632272005801,-161.72,-1883.21,-906.32,919339.0
29380,1632272005811,-202.32,-1872.97,-919.16,919351.0
29381,1632272005823,-245.54,-1861.38,-929.65,919362.0
29382,1632272005836,-289.55,-1848.54,-938.65,919374.0
29383,1632272005847,-332.96,-1835.16,-945.69,919386.0
29384,1632272005859,-374.69,-1821.75,-950.84,919398.0
29385,1632272005870,-413.45,-1808.54,-953.77,919410.0
29386,1632272005882,-449.41,-1795.84,-954.46,919421.0
29387,1632272005894,-482.72,-1783.12,-954.46,919433.0
29388,1632272005906,-514.05,-1770.06,-954.46,919445.0
29389,1632272005919,-544.6,-1756.52,-953.61,919457.0
29390,1632272005930,-575.46,-1741.96,-953.61,919469.0
29391,1632272005942,-606.33,-1725.67,-953.61,919480.0
29392,1632272005953,-636.25,-1707.83,-953.83,919492.0
29393,1632272005965,-664.74,-1688.96,-954.25,919504.0
29394,1632272005977,-691.63,-1669.41,-955.13,919516.0
29395,1632272005989,-716.25,-1649.09,-957.07,919528.0
29396,1632272006000,-738.58,-1628.12,-958.43,919539.0
29397,1632272006012,-760.33,-1606.38,-958.43,919551.0
29398,1632272006024,-782.29,-1583.46,-958.43,919563.0
29399,1632272006036,-804.78,-1558.89,-956.86,919575.0
29400,1632272006047,-829.03,-1533.05,-955.13,919587.0
29401,1632272006060,-855.76,-1505.61,-953.55,919598.0
29402,1632272006071,-883.48,-1474.5,-950.94,919610.0
29403,1632272006083,-911.28,-1437.55,-948.22,919622.0
29404,1632272006094,-939.33,-1395.06,-945.26,919634.0
29405,1632272006106,-967.28,-1348.61,-940.86,919646.0
29406,1632272006118,-993.78,-1300.93,-934.12,919657.0
29407,1632272006130,-1018.63,-1255.76,-925.75,919669.0
29408,1632272006143,-1041.47,-1214.88,-916.52,919681.0
29409,1632272006154,-1060.64,-1176.57,-903.21,919693.0
29410,1632272006165,-1075.63,-1138.34,-888.62,919705.0
29411,1632272006177,-1088.63,-1098.52,-872.65,919716.0
29412,1632272006189,-1101.82,-1055.42,-853.95,919728.0
29413,1632272006202,-1116.32,-1008.04,-831.96,919740.0
29414,1632272006212,-1133.27,-957.44,-810.03,919752.0
29415,1632272006224,-1152.08,-904.8,-786.34,919764.0
29416,1632272006236,-1170.53,-850.72,-762.67,919775.0
29417,1632272006248,-1186.69,-796.88,-740.18,919787.0
29418,1632272006261,-1199.74,-746.15,-718.78,919799.0
29419,1632272006272,-1209.2,-699.94,-697.86,919811.0
29420,1632272006283,-1215.24,-658.21,-677.22,919823.0
29421,1632272006295,-1218.72,-620.02,-656.03,919834.0
29422,1632272006308,-1220.25,-583.55,-633.62,919846.0
29423,1632272006319,-1220.91,-546.54,-611.19,919858.0
29424,1632272006332,-1221.44,-507.69,-590.01,919870.0
29425,1632272006343,-1221.56,-467.19,-567.51,919882.0
29426,1632272006354,-1221.13,-426.05,-545.54,919893.0
29427,1632272006366,-1220.72,-385.24,-524.02,919905.0
29428,1632272006378,-1219.82,-345.15,-502.62,919917.0
29429,1632272006390,-1217.6,-305.07,-481.21,919929.0
29430,1632272006402,-1213.28,-263.83,-462.86,919941.0
29431,1632272006414,-1206.4,-220.83,-446.31,919952.0
29432,1632272006426,-1197.91,-175.6,-431.6,919964.0
29433,1632272006438,-1189.78,-128.34,-416.42,919976.0
29434,1632272006449,-1182.63,-80.65,-399.76,919988.0
29435,1632272006460,-1176.54,-33.59,-381.2,920000.0
29436,1632272006472,-1170.34,13.27,-360.05,920011.0
29437,1632272006484,-1162.06,59.92,-337.0,920023.0
29438,1632272006496,-1150.54,105.56,-314.67,920035.0
29439,1632272006509,-1135.13,150.4,-293.13,920047.0
29440,1632272006520,-1116.02,194.83,-271.31,920059.0
29441,1632272006531,-1094.55,238.92,-245.51,920070.0
29442,1632272006543,-1071.79,283.31,-219.66,920082.0
29443,1632272006555,-1047.5,329.46,-192.89,920094.0
29444,1632272006567,-1020.38,378.38,-164.9,920106.0
29445,1632272006578,-987.64,430.21,-135.24,920118.0
29446,1632272006590,-948.28,482.87,-108.26,920129.0
29447,1632272006602,-905.1,533.33,-81.86,920141.0
29448,1632272006614,-861.32,579.79,-57.63,920153.0
29449,1632272006626,-819.21,621.72,-36.58,920165.0
29450,1632272006637,-781.25,660.19,-17.6,920177.0
29451,1632272006649,-746.94,697.73,1.99,920188.0
29452,1632272006661,-712.2,737.46,23.96,920200.0
29453,1632272006673,-672.42,780.85,48.84,920212.0
29454,1632272006685,-625.77,827.25,75.17,920224.0
29455,1632272006696,-573.02,874.73,99.51,920236.0
29456,1632272006709,-516.49,921.28,120.35,920247.0
29457,1632272006721,-459.11,964.36,142.68,920259.0
29458,1632272006732,-403.66,1002.7,162.48,920271.0
29459,1632272006745,-352.4,1036.63,180.9,920283.0
29460,1632272006756,-305.82,1067.27,199.09,920295.0
29461,1632272006767,-263.09,1096.11,216.65,920306.0
29462,1632272006780,-221.56,1125.02,228.07,920318.0
29463,1632272006791,-179.48,1154.57,238.1,920330.0
29464,1632272006803,-136.72,1183.85,246.91,920342.0
29465,1632272006814,-93.51,1211.06,254.07,920354.0
29466,1632272006827,-50.89,1234.38,260.19,920365.0
29467,1632272006838,-10.01,1251.87,266.4,920377.0
29468,1632272006849,27.65,1263.48,272.43,920389.0
29469,1632272006861,61.72,1270.66,277.64,920401.0
